,date,reserve0,reserve1
4259,1631833200,92536.609337445,47418130.971734011344697187
4260,1631836800,93275.312648604,47355287.071164100941077214
4261,1631840400,92433.992448563,47791105.197302895180482255
4262,1631844000,91905.90519877,48240173.114396236551327611
4263,1631847600,90961.671328573,48624438.636370909624220644
4264,1631851200,91514.715070359,48332922.324313199706560173
4265,1631854800,91633.64070708,48272509.986335986420960499
4266,1631858400,91112.211598158,48550593.31946247162010699
4267,1631862000,92272.737958114,47942986.183794264793975774
4268,1631865600,91864.171762986,48157695.263252896581417012
4269,1631869200,92340.10520403,48173836.205712755161315242
4270,1631872800,94252.560348902,47460500.498000286965647386
4271,1631876400,94285.578003521,47445712.090500690183645911
4272,1631880000,94310.654940368,47434347.406276424918370787
4273,1631883600,93345.493096725,47927023.65909717943788863
4274,1631887200,95384.321379161,46909649.651012593870598642
4275,1631890800,94983.651113137,47110630.72620057186709551
4276,1631894400,94749.874161594,47229048.414399915385581913
4277,1631898000,94747.890767634,47230938.727911584785632711
4278,1631901600,93324.71292569,47952656.16856277243379273
4279,1631905200,93902.281957101,48174828.595370353474968891
4280,1631908800,92804.595224539,48749900.191149563614470437
4281,1631912400,91867.986169546,49248674.293288640217033747
4282,1631916000,91450.785930214,49584884.253657476092999777
4283,1631919600,91834.745723121,49380884.456774766883097136
4284,1631923200,92289.988173089,49473347.459863308532898504
4285,1631926800,93839.97631339,49454542.740006366715095383
4286,1631930400,93541.675895094,49613983.384622257422966265
4287,1631934000,92579.834598796,50132156.158340761167058483
4288,1631937600,91225.768769869,50337470.935001014823744701
4289,1631941200,90621.931245929,50920739.220037519333028078
4290,1631944800,89749.945555519,51417429.263610381734436101
4291,1631948400,90376.171520331,51064511.81657930790436274
4292,1631952000,90970.715132047,50737371.1099827240087178
4293,1631955600,91867.966060526,50813089.276259631301700892
4294,1631959200,92149.275164482,50659624.701254164690531539
4295,1631962800,93538.585204527,49911305.150514102132345783
4296,1631966400,92968.076740587,50220379.137929980620000826
4297,1631970000,92779.513319077,50312481.753863903151311176
4298,1631973600,91872.157362795,50812396.951562368408656998
4299,1631977200,91980.375348476,50754298.76821780100578523
4300,1631980800,92101.375943907,50686535.147488622445509491
4301,1631984400,92526.440552781,50739239.956716841289325923
4302,1631988000,93524.901786698,50481978.532361264420301466
4303,1631991600,93461.066143959,50516863.66670925635040296
4304,1631995200,93418.744166426,50541183.13326045330119235
4305,1631998800,93009.325018253,50765270.939363276178572328
4306,1632002400,93031.01297243,50754207.412119134682461361
4307,1632006000,92880.815195265,50837074.70199449021462969
4308,1632009600,93510.845318422,50834648.621759981230434435
4309,1632013200,93904.136768453,50840403.399499044301915107
4310,1632016800,94224.75410648,51069909.967884707869643998
4311,1632020400,94054.776606725,51162712.803111756034639308
4312,1632024000,93768.062016616,51319865.412346719883545772
4313,1632027600,93629.511144195,51397057.943472886329530911
4314,1632031200,93711.279897494,51629110.652906799361448819
4315,1632034800,93472.342792994,52055212.03001309100556609
4316,1632038400,93202.570378066,52206905.98486962158599936
4317,1632042000,94055.964097222,51978542.451490278671595601
4318,1632045600,93791.970082781,52125538.865292928133516021
4319,1632049200,93620.864309211,52221491.991315135778542406
4320,1632052800,93958.796295627,52348175.704912520060739999
4321,1632056400,94021.556356784,52314990.26837158860924177
4322,1632060000,93734.204784939,52478323.780095290862605819
4323,1632063600,92174.144603112,53608049.566995583576909364
4324,1632067200,92234.044933879,54256488.371992024841343691
4325,1632070800,92631.170639348,54122938.599227046982329778
4326,1632074400,92434.603235827,54241014.38046263010864297
4327,1632078000,91631.291653671,54719528.331719535856113547
4328,1632081600,92700.371586494,54096399.681850142350336217
4329,1632085200,92908.511782646,53979300.637095436740154065
4330,1632088800,93059.212994896,53893917.179690841519322546
4331,1632092400,92449.575191174,54250816.584856887652625929
4332,1632096000,93294.642183906,54372147.8005210012157311
4333,1632099600,93492.866088492,54262436.93802002513445161
4334,1632103200,94255.478045742,53874366.92045262325759724
4335,1632106800,94992.107916831,53463282.192013853603934951
4336,1632110400,95611.097204529,53121267.924744150180867924
4337,1632114000,95719.824768686,53063165.730262650625289373
4338,1632117600,97283.09342315,52215048.095098542558374284
4339,1632121200,97074.201307261,52331700.966965274154174006
4340,1632124800,96192.691639293,52815798.839450382242297994
4341,1632128400,96518.143281056,52645136.031661344986697093
4342,1632132000,99409.075518328,51121265.213636014966384399
4343,1632135600,102515.3453229,49581063.661659841459276905
4344,1632139200,101565.98894955,50053266.00501770495989638
4345,1632142800,98394.643307984,51675591.902030468389114148
4346,1632146400,98125.368284482,52380390.225933007519276318
4347,1632150000,96869.796846744,53062493.000578748217857982
4348,1632153600,97202.355784456,52883673.072819918023848302
4349,1632157200,97007.565509344,53579032.517268272652391417
4350,1632160800,97161.648351281,53495674.779949563560323839
4351,1632164400,98037.960028866,53024834.901670809377246534
4352,1632168000,97742.667037049,53187856.204419872461663413
4353,1632171600,97572.700536259,53282833.028235711949285043
4354,1632175200,98109.483877252,52993556.140243777636562034
4355,1632178800,98912.885081416,52566083.661756302042129483
4356,1632182400,99082.728133443,52420590.233638071558718828
4357,1632186000,98554.457356699,52704819.939526632744040785
4358,1632189600,98373.040753878,53045519.973823424961183819
4359,1632193200,98368.393720113,53050398.942364874610182299
4360,1632196800,99206.180341794,53121371.23841109606560152
4361,1632200400,98518.499410055,53604854.779856791903456665
4362,1632204000,98013.845908852,53881810.684011478340706426
4363,1632207600,97949.180830113,53918207.029433459813058305
4364,1632211200,97163.021657222,54356487.351801550318712577
4365,1632214800,97624.815601783,54710524.262042066373051279
4366,1632218400,97378.78851402,54849802.870414020256568579
4367,1632222000,97317.228406228,54887427.229916324913890753
4368,1632225600,96994.251268952,55071910.153694620132076044
4369,1632229200,96263.378155527,55491781.120864087273961696
4370,1632232800,97080.519106787,55355749.70838829562088154
4371,1632236400,97030.96892955,55399695.252978209691269167
4372,1632240000,95860.174274657,56090039.042489545065528477
4373,1632243600,96040.644693158,56630388.984649735467025608
4374,1632247200,95842.197549367,56749659.667388034217958478
4375,1632250800,95033.733153654,57235268.707189948796805233
4376,1632254400,96250.264024879,56519297.782322690644739994
4377,1632258000,94856.588564051,57361216.510295243685067293
4378,1632261600,93370.083530759,58937910.673554223254884803
4379,1632265200,93137.381469837,59090726.185157712960766779
4380,1632268800,93633.038737498,58783560.529265089401362888
4381,1632272400,94933.603732303,57982421.686660133308119683
4382,1632276000,94808.539355166,58061256.76830546035048365
4383,1632279600,94538.004235637,58573029.551329198253431247
4384,1632283200,95138.546518056,58201467.577074365747202323
4385,1632286800,94127.240523119,59125298.405080241328012616
4386,1632290400,94841.122593555,58974405.137435146147873425
4387,1632294000,95857.431594277,58352626.947089246821893175
4388,1632297600,96229.638048985,58129471.07675938174810285
4389,1632301200,96237.335573317,58125327.314301351220228297
4390,1632304800,96250.855286894,58118222.010602321700855504
4391,1632308400,95909.649536209,58327744.134200388256734148
4392,1632312000,95380.691512033,58652946.100660074253072132
4393,1632315600,95710.089006495,58780806.4228457857032574
4394,1632319200,95400.35444623,58958955.364669424395968115
4395,1632322800,94622.49898959,59447775.955519890400395392
4396,1632326400,94421.721280107,59668749.683586445791092187
4397,1632330000,94333.803477892,59725392.92685254229621404
4398,1632333600,99051.398663227,57674365.997110599442059176
4399,1632337200,96314.856058347,59297074.819154689307458857
4400,1632340800,94871.807348994,60083937.864851293320840228
4401,1632344400,95067.452258343,59963635.194759730649670093
4402,1632348000,96345.950610549,59374493.074254537427317666
4403,1632351600,95516.403770454,59894259.259609178724418657
4404,1632355200,95394.164734352,59992202.783769377375568209
4405,1632358800,95122.814681974,60296855.386262632667981335
4406,1632362400,95510.544744929,60686000.003148660554257935
4407,1632366000,94746.780382608,61178385.984067032435870039
4408,1632369600,94355.699543838,61433296.062265407963952005
4409,1632373200,94176.43291221,61554358.559498408984729548
4410,1632376800,93999.290816391,61798041.476799966061251143
4411,1632380400,94220.929402992,62242412.365287336481887665
4412,1632384000,93898.624994991,62515799.352014720370114686
4413,1632387600,93692.598667579,62655168.763301964893451826
4414,1632391200,93503.513652197,62784038.361440193153791466
4415,1632394800,94350.870144419,62966312.231280980843989965
4416,1632398400,94616.942360927,62793027.297482144959206563
4417,1632402000,94136.710373669,63115113.02951086450769791
4418,1632405600,94480.413335341,62888149.615847503586975646
4419,1632409200,93875.815871049,63296115.449230739015914129
4420,1632412800,93877.937894075,63297688.210320847610923686
4421,1632416400,92967.0499037,64127987.501507421574557096
4422,1632420000,92995.145880474,64111194.597209841471201919
4423,1632423600,93835.038168608,64192613.71300904134556262
4424,1632427200,94586.256744732,63688468.469357792078132584
4425,1632430800,94939.178944901,63456205.100076786164119618
4426,1632434400,95031.805552498,63396493.841353464747393926
4427,1632438000,96131.904202656,62678026.116661193436796643
4428,1632441600,95483.629019368,63105775.189000607967189665
4429,1632445200,95397.796789565,63164055.303695964452779932
4430,1632448800,96199.677012533,63240620.317657970046059798
4431,1632452400,97618.063719653,62327256.918478851943256601
4432,1632456000,101243.696893682,60109411.272783248141999111
4433,1632459600,99344.623452824,61265006.699209908143364307
4434,1632463200,98806.201037993,61601027.155825873061219446
4435,1632466800,98481.821735707,61805437.249116552304427873
4436,1632470400,98600.199173915,61732487.87662996234889141
4437,1632474000,99104.384819429,61419849.10595188832355992
4438,1632477600,105570.794366314,57681290.240077715776182549
4439,1632481200,103109.436180166,59072303.302516395880766375
4440,1632484800,104918.54770767,58072538.047584216101342437
4441,1632488400,104912.969446633,58078351.81478713573991944
4442,1632492000,103914.450048116,58644906.24821251349678542
4443,1632495600,102789.000798472,59300350.816582539839826676
4444,1632499200,104537.364466663,59514264.009740134807296956
4445,1632502800,103753.652391207,59781111.778541343951009676
4446,1632506400,103331.105764925,60022325.711117236090965598
4447,1632510000,102371.634853101,60587108.3464648821022945
4448,1632513600,101638.612334326,61027111.650191855346449817
4449,1632517200,101080.910416266,61365131.093877570355183211
4450,1632520800,101076.857237035,61732386.562408495540253674
4451,1632524400,100940.535317142,61816863.423927418685695613
4452,1632528000,100979.039726103,61794295.315434157282397399
4453,1632531600,101860.366431996,61263332.179845188820845769
4454,1632535200,102030.52895041,61163764.584832270520548032
4455,1632538800,102260.55442919,61357986.085226025118662007
4456,1632542400,99456.054899848,63548882.90075677498922772
4457,1632546000,99305.918042696,63646067.466863822730341343
4458,1632549600,99607.480410463,63455085.488760730296374012
4459,1632553200,100073.908683655,63520330.968054407753783371
4460,1632556800,100698.361522352,63487146.836657533006438283
4461,1632560400,100733.359215802,63466284.241871419689070194
4462,1632564000,99586.058008144,64201033.252472484963196315
4463,1632567600,99831.89102213,64044847.295409244755857304
4464,1632571200,100838.338158438,64130109.335389063951744228
4465,1632574800,99396.126865842,65222837.799909263963726862
4466,1632578400,98975.34260796,65502845.327456822999070421
4467,1632582000,98846.937944343,65593159.832185655766620688
4468,1632585600,98657.315714717,65721818.01559450679562018
4469,1632589200,99875.147929695,65650726.248413067726728963
4470,1632592800,100628.249756142,65162634.852125480598616059
4471,1632596400,103440.694347048,63400800.081049724116629457
4472,1632600000,106694.420903282,61476583.605346543717244321
4473,1632603600,105267.441709825,62320838.895216498959206972
4474,1632607200,104770.041549049,62620399.019971053702612422
4475,1632610800,106084.385132114,61850866.232845779749298129
4476,1632614400,105535.226260618,62174207.219371189810192484
4477,1632618000,105399.380480493,62254748.709083561882149885
4478,1632621600,106207.171828207,62458833.513080424773700902
4479,1632625200,106255.55201165,62431009.782458777007641756
4480,1632628800,105916.938194879,62631201.637818774442142525
4481,1632632400,105521.841823759,62866751.492960606831811741
4482,1632636000,106459.919033795,63068004.124019458931626256
4483,1632639600,105956.186633102,63370377.310984049730381597
4484,1632643200,107323.704657367,62567067.380007905064673101
4485,1632646800,108035.119344622,62159120.005377013275311255
4486,1632650400,107639.443304357,62388616.256345295492442179
4487,1632654000,108099.020802769,62125149.806293171705101529
4488,1632657600,109065.391583749,62236249.07756437105698997
4489,1632661200,110480.064181308,61444502.795866046866483196
4490,1632664800,112076.752009568,60576289.302984439577739869
4491,1632668400,111586.113007203,60847092.112935588888589604
4492,1632672000,111099.407347102,61116978.424038501718405541
4493,1632675600,109585.910774725,61964828.980769783004116991
4494,1632679200,109347.963757536,62303333.882054152833375701
4495,1632682800,110357.087352079,62390481.262718900565184223
4496,1632686400,109597.233433631,62824743.266692181073234264
4497,1632690000,109241.844537147,63030152.64062257502411134
4498,1632693600,109134.092212159,63093125.615931933745768782
4499,1632697200,108636.582588804,63387949.172185715015158208
4500,1632700800,108358.73982378,63555328.537928677265760131
4501,1632704400,108479.491463097,64304505.617954029145296785
4502,1632708000,107769.218126971,64730670.364353334098325864
4503,1632711600,107396.72757669,64956478.207096679285516885
4504,1632715200,107476.769876339,64910514.844053712373799372
4505,1632718800,108659.6711954,64905682.101684554944198059
4506,1632722400,107410.514960277,65665988.886022668139252983
4507,1632726000,107133.076430962,65967202.005014449400782836
4508,1632729600,106873.864352693,66130979.094897374731282517
4509,1632733200,106629.218596647,66283630.330930433963266349
4510,1632736800,106408.712454767,66423490.957949588768178459
4511,1632740400,106349.640636373,66462789.069085779516456307
4512,1632744000,106966.140586654,66820786.5678057239549856
4513,1632747600,106903.067237208,66868283.192602878828703383
4514,1632751200,106979.445463401,66827433.197275799524991037
4515,1632754800,106892.828907217,66884140.341704411810806344
4516,1632758400,107344.859872453,66605167.542170373353156956
4517,1632762000,107941.863301701,66247672.881248467423313201
4518,1632765600,107826.055602051,66979579.330134253934579013
4519,1632769200,107175.209591397,67388748.265963094392355285
4520,1632772800,107553.823831837,67153949.639127589189887504
4521,1632776400,107131.387104151,67424450.029943106746110161
4522,1632780000,107886.698442311,68452470.17319822029036239
4523,1632783600,109116.708450038,67684495.443107802906349258
4524,1632787200,108109.311722922,68200519.845787163856684671
4525,1632790800,106699.568567569,69107513.82933510186594551
4526,1632794400,105273.294173712,70052072.365074602270783704
4527,1632798000,105479.267285761,69907338.055059459120890251
4528,1632801600,105848.091291533,69669580.578224804451578901
4529,1632805200,105881.047722577,69654511.259299051496779899
4530,1632808800,105381.196002152,69986851.169106957935194933
4531,1632812400,107059.597812441,69409356.19406554825436794
4532,1632816000,107158.407116569,69346559.357995823850445227
4533,1632819600,107678.945261166,69351391.55163033169818123
4534,1632823200,107411.571170978,69525097.805305124301878138
4535,1632826800,106798.26510583,69925771.181617062784905403
4536,1632830400,106106.493807528,70383651.620614723817181877
4537,1632834000,108015.039781611,69922937.075243268564120473
4538,1632837600,108546.154790532,69583647.528891230565940185
4539,1632841200,108465.150268273,69640317.420048627047736941
4540,1632844800,108254.656223018,69778284.008779026559895326
4541,1632848400,108341.316768855,69725620.354314293700163433
4542,1632852000,108435.367753371,69666828.167790520629778891
4543,1632855600,108728.846339127,69481445.568590871789211618
4544,1632859200,109150.736294497,69215597.708591784693182667
4545,1632862800,110425.059446218,69124417.424863030972644798
4546,1632866400,109347.103488002,69808937.961343517582158831
4547,1632870000,109877.622943023,70173108.699725590675138686
4548,1632873600,109064.1555744,70703048.424224442902467421
4549,1632877200,108169.307606735,71290622.659428179383038641
4550,1632880800,107766.932892734,71559935.893695345898018168
4551,1632884400,107821.730497404,71525445.092212112575923791
4552,1632888000,106405.243983352,72483790.788442817512569714
4553,1632891600,106761.621889109,72247108.822050157279240312
4554,1632895200,106920.251979011,72905541.8615345553732266
4555,1632898800,105760.19828797,73897003.199271622733097775
4556,1632902400,105587.111186769,74052771.751970925808222716
4557,1632906000,105921.175428246,73821398.637616161357578717
4558,1632909600,105815.898947409,73875023.76420243398343561
4559,1632913200,107462.01414587,72756603.529259152020305574
4560,1632916800,107388.889060604,72809184.777889107482525977
4561,1632920400,107378.146631177,72820468.377859562451071694
4562,1632924000,107945.289253274,73265858.079032575642767271
4563,1632927600,107597.238376872,73504126.964358612317784392
4564,1632931200,107001.72347003,73915658.799480020198602027
4565,1632934800,106925.760595823,74770241.816052479764885521
4566,1632938400,106167.45212223,75327635.934925102420517533
4567,1632942000,105924.863075355,75506493.567940657066306184
4568,1632945600,105400.205336294,75886030.872942929598221057
4569,1632949200,105254.097776389,76442213.645473038882035917
4570,1632952800,105464.591171595,76738471.028847409039472534
4571,1632956400,106049.554010372,76319826.144373721312276762
4572,1632960000,105995.631175723,76361068.329484526748810322
4573,1632963600,105814.883386225,76495372.485062415596822689
4574,1632967200,106212.190297372,76214053.749612609643865964
4575,1632970800,105348.121802767,76853072.070552910345500747
4576,1632974400,104940.650710865,77847436.638554290263407494
4577,1632978000,105514.276291083,77464072.209239264990968022
4578,1632981600,106101.970185518,77039140.259516051579431383
4579,1632985200,105924.5763954,77185542.360167207830797664
4580,1632988800,106957.567395736,76880808.894327816472489149
4581,1632992400,106213.367931956,77422175.517274010946642356
4582,1632996000,106898.158786151,77371802.984857687511598666
4583,1632999600,106450.518016012,77698746.109570832879045964
4584,1633003200,105805.531970759,78183553.000324543637321316
4585,1633006800,105573.019430247,78357936.239429481112868844
4586,1633010400,106441.426422455,78477483.086534071201808085
4587,1633014000,105474.10037581,79207460.454976340364779292
4588,1633017600,105607.623508062,79115518.30809014275713473
4589,1633021200,105395.835024697,79282209.064482323379133398
4590,1633024800,104459.710767928,80394787.303644177427524211
4591,1633028400,105027.599388973,80886939.424741535503001754
4592,1633032000,105302.247082173,80683380.59170773241916496
4593,1633035600,104395.114651834,81387833.540608820812705046
4594,1633039200,104476.22928236,81328252.310545049386034602
4595,1633042800,104838.740311775,81050377.357878129911919431
4596,1633046400,104952.105795612,80967975.171091312280685092
4597,1633050000,105441.060723609,81218778.822415356285360677
4598,1633053600,104636.773948579,82119110.19064025078236133
4599,1633057200,105761.126189673,81587306.108327348532514331
4600,1633060800,106379.063169794,81903696.999999159861709584
4601,1633064400,106021.704709631,82186673.950619886775407255
4602,1633068000,105400.522533789,83059826.069225552821072509
4603,1633071600,106067.441186365,83422549.476045553501754943
4604,1633075200,105889.292352296,83566475.736578965009605186
4605,1633078800,105998.536875808,83483090.019575183029864388
4606,1633082400,106027.11977517,83463385.957160202143197209
4607,1633086000,107004.407666337,82705378.091597588565959219
4608,1633089600,108289.93673008,81727279.94463162231231969
4609,1633093200,112638.123627372,78592934.143915798567682801
4610,1633096800,110608.196463069,80051010.555859784608819651
4611,1633100400,111070.045680483,80641116.377468117329201524
4612,1633104000,112107.939849454,80507199.88030507625125135
4613,1633107600,111691.236915821,80812533.132238751665289916
4614,1633111200,110547.961998754,81656878.937355731834586058
4615,1633114800,110024.343679112,82047759.183951424027115022
4616,1633118400,109840.698031512,82186455.307912148049104284
4617,1633122000,109827.636583012,82199552.980119303542291637
4618,1633125600,109641.857037264,82341581.741032445030028981
4619,1633129200,110792.903619818,82306598.496931976866584609
4620,1633132800,110748.381009088,82341664.340285786224502285
4621,1633136400,110503.316284425,82525856.6090970528285304
4622,1633140000,110369.015114796,82626945.213788315012441494
4623,1633143600,110553.633041126,82804124.780433025289774621
4624,1633147200,110755.615138963,82938005.876730150782415923
4625,1633150800,110470.877807883,83152960.350051236360768504
4626,1633154400,109507.39236962,83888586.410865446252755868
4627,1633158000,109271.132986945,84790904.948417181344055332
4628,1633161600,109031.790801534,84922737.353814444284815629
4629,1633165200,108789.672941293,85112628.36377717145273289
4630,1633168800,108550.580429371,85643643.386792634937435003
4631,1633172400,109121.785866369,85555585.664086591231165087
4632,1633176000,108978.503655681,85649139.721964761786714619
4633,1633179600,108250.792644617,86231382.884917203703548804
4634,1633183200,108893.443375697,86306911.143384475836738532
4635,1633186800,108431.389776884,86682420.636522428732860854
4636,1633190400,109153.903727843,86112549.263171917015616905
4637,1633194000,109184.654289206,86693788.450304580841016517
4638,1633197600,110211.877393846,85898677.151698149867772015
4639,1633201200,110503.157468102,85677805.63786478388787072
4640,1633204800,110599.735202477,85605713.096638192415150046
4641,1633208400,110103.363524601,85993288.664574288357476724
4642,1633212000,110182.955268239,85932413.968269811870595161
4643,1633215600,110674.813744425,85826867.629798007750421197
4644,1633219200,111113.845272837,86085147.327109872031798616
4645,1633222800,110297.320858455,86724765.571062413908187713
4646,1633226400,110062.095780592,86913291.706518063686030582
4647,1633230000,111468.883227082,86740902.898377071147678426
4648,1633233600,111255.360488155,86909138.95139769194776102
4649,1633237200,110735.579928734,87318775.201084000023630246
4650,1633240800,110077.595308169,87843250.155622154622499875
4651,1633244400,110192.041596223,87771463.590197842226128693
4652,1633248000,111160.959117416,88120375.33981515169886628
4653,1633251600,110791.468732458,88415521.57054117659285636
4654,1633255200,110205.017063229,88890694.134047566894594504
4655,1633258800,109381.089041092,89563430.837634533179766805
4656,1633262400,109346.585550957,89614739.830036861678409065
4657,1633266000,109111.193589642,90061700.713867750754579904
4658,1633269600,109716.14847152,90098719.426261103240948123
4659,1633273200,109502.596019351,90278183.32776874858125568
4660,1633276800,109846.609189879,90744022.872922192204649987
4661,1633280400,109585.203644012,90962143.522357442236171471
4662,1633284000,110313.143018614,90367956.0394972821386421
4663,1633287600,109897.430986369,90711525.384252588336373182
4664,1633291200,109274.100537818,91231351.708502097402670474
4665,1633294800,108726.747958465,91959310.753067408871800538
4666,1633298400,109240.699512456,91846654.959986355904474456
4667,1633302000,108378.742784729,93100552.247767323286130874
4668,1633305600,106952.785588259,94514213.529964208531943661
4669,1633309200,108940.149476536,93192281.582032416735136387
4670,1633312800,108443.578844792,93704136.599422015892625359
4671,1633316400,108241.198488779,94238507.560154232990277568
4672,1633320000,107629.137433037,94840943.337873182263053517
4673,1633323600,106465.83340511,96332982.000066862841282428
4674,1633327200,107373.98670532,96602448.707213552035056594
4675,1633330800,108055.561973201,95997670.724556167609667512
4676,1633334400,107752.656869504,96270755.230509850787247658
4677,1633338000,108134.500360449,95939316.371755430949388559
4678,1633341600,109601.667285833,94663846.341908201160344773
4679,1633345200,109093.607907901,95110907.711503384178902923
4680,1633348800,108738.722339297,95813439.801082280411160636
4681,1633352400,109243.505577065,96168067.74257577083837034
4682,1633356000,109227.051419033,96186851.265101214593887804
4683,1633359600,108167.5299447,97134308.689529690473403829
4684,1633363200,107649.523203602,97593725.583144250391063479
4685,1633366800,107412.540634024,98627822.988296272573741824
4686,1633370400,106912.05389009,99115124.347959619311324127
4687,1633374000,107684.972747157,99200120.594144173624480479
4688,1633377600,109662.611703464,97421430.54858753906166729
4689,1633381200,109328.338964807,97725447.586106786407997672
4690,1633384800,109140.7440206,97895715.585643435163122371
4691,1633388400,109305.539265379,98279844.833334586800589353
4692,1633392000,108545.009395101,98972222.917715690307040523
4693,1633395600,109096.996759835,99504542.509906839063417584
4694,1633399200,109527.29985866,99093831.489875252089663332
4695,1633402800,109361.414494749,99248316.521640379888313697
4696,1633406400,109027.407974081,100146531.135516938949308336
4697,1633410000,108730.304403143,100422773.896403114508693415
4698,1633413600,108683.365600282,100932869.169904178399120458
4699,1633417200,108764.910025119,100863176.867973743875165749
4700,1633420800,108650.012534402,101473927.102619474813056997
4701,1633424400,108923.45197311,101964454.306526633910747583
4702,1633428000,113136.77483086,98185709.798798510535776249
4703,1633431600,113957.445937922,97437810.135625621735161287
4704,1633435200,112103.649179108,99062846.992958688580373224
4705,1633438800,110836.728340149,100199937.124436280863680078
4706,1633442400,110362.530973354,100638847.679522331360450889
4707,1633446000,110902.201450067,100894243.871022942510167969
4708,1633449600,111530.749466342,100329212.106040012880391672
4709,1633453200,111242.358348551,100591951.356281919059711231
4710,1633456800,112604.966985398,100462115.234183312803608593
4711,1633460400,112788.616141992,100301390.548827874393355501
4712,1633464000,112927.890919803,100179915.591209138604594271
4713,1633467600,112820.147917993,100279244.33081173431234782
4714,1633471200,111928.065892522,101083872.065017229697479423
4715,1633474800,112104.068329696,100930111.951785468665215788
4716,1633478400,112146.370094549,101290940.23943223274563348
4717,1633482000,111643.422267578,101972682.122765175056311803
4718,1633485600,111840.148134113,102164355.649987812332229011
4719,1633489200,111666.566862928,102550931.579908894292628404
4720,1633492800,112627.5020711,102434946.584148347280390467
4721,1633496400,112674.149493826,102393343.941128900318697329
4722,1633500000,112267.273883107,102768213.660840923045022367
4723,1633503600,112479.849850467,102577181.951457943128114279
4724,1633507200,113166.514595891,101958987.721594722191864647
4725,1633510800,113037.781396372,102077319.627652360685144322
4726,1633514400,113433.246978855,102092785.609505506479363138
4727,1633518000,113479.879109341,102055973.187015576808805362
4728,1633521600,113769.409175263,102535229.577619128311730764
4729,1633525200,117229.977906775,99522230.942124454386367076
4730,1633528800,117534.63723651,99288441.198096030336689889
4731,1633532400,115701.692799689,100874992.816160378359164226
4732,1633536000,115575.206274586,100990445.136123220627177273
4733,1633539600,115912.534239642,101422436.690094101801838334
4734,1633543200,115903.346449994,101435038.170416383901177515
4735,1633546800,116391.569856489,101015992.562798163195907701
4736,1633550400,118074.556290564,99583513.087836769599089431
4737,1633554000,118907.343856622,98890457.290628184921844699
4738,1633557600,120887.97114634,97284075.099022571002435476
4739,1633561200,125233.248913348,93926617.697668647605112091
4740,1633564800,121381.377945757,96949354.807235337853694228
4741,1633568400,121195.889666235,97768297.172300184308431999
4742,1633572000,121484.396337359,97542532.5063810630367949
4743,1633575600,122240.870470255,96944108.235770735093822939
4744,1633579200,123446.817509469,96005306.603077312748808944
4745,1633582800,122050.240346072,97779436.94268270504916921
4746,1633586400,120383.67082352,99145407.166441757854345899
4747,1633590000,121361.308470503,98685882.999454929279826922
4748,1633593600,121531.174744621,98550006.324932928396928953
4749,1633597200,121537.697140954,98883068.899809050892486498
4750,1633600800,121159.45722124,99133500.786889116915520986
4751,1633604400,120751.755664529,100157371.476332250046915618
4752,1633608000,120487.827224182,100379376.733240094811843046
4753,1633611600,120948.741929671,100698301.636277032454533599
4754,1633615200,121135.444141884,100550647.345054873016684798
4755,1633618800,119961.162894322,101542953.979970433921991686
4756,1633622400,120448.270114065,101842625.502526120837030023
4757,1633626000,121390.529407513,101056165.784763074485845144
4758,1633629600,121216.633904364,101204109.636713338671633702
4759,1633633200,121871.261949579,100663332.249355122426741967
4760,1633636800,123036.070000245,100489195.458936716463365645
4761,1633640400,123012.845937237,100510419.773824455420117804
4762,1633644000,123024.408830603,100503250.382543633398189187
4763,1633647600,122108.151604448,101263885.569934882965569006
4764,1633651200,123049.924661135,100493756.792243108403439635
4765,1633654800,122626.363089091,100842815.521832495009697894
4766,1633658400,121744.385743759,102281600.877568804196871211
4767,1633662000,121525.102083649,102478095.603613235968953235
4768,1633665600,121508.419572908,102496321.274982831932546465
4769,1633669200,120462.351828323,103751099.429540784341867036
4770,1633672800,120764.532466556,103850033.135546859642668093
4771,1633676400,120428.476435294,104142746.526331024225122531
4772,1633680000,120787.342138201,103836605.96495433945665356
4773,1633683600,121079.770373596,103862594.449908099846001486
4774,1633687200,121027.450498128,103908509.73582263316105445
4775,1633690800,121165.592496515,103792218.173667276676761251
4776,1633694400,121475.337480096,104102526.829568959336852733
4777,1633698000,121126.979567472,104404911.461917590590624068
4778,1633701600,120879.158925728,104622473.623640440981359335
4779,1633705200,121076.549312225,104454453.367962935448050287
4780,1633708800,121538.663763055,104976015.030673529111236926
4781,1633712400,122703.897264285,103984768.10082279245381523
4782,1633716000,121825.513496148,104737522.164793351351859543
4783,1633719600,121623.110734847,104913891.793300602430523314
4784,1633723200,121805.6243004,104175191.076099210238012071
4785,1633726800,122505.331015134,104310753.731849878979899785
4786,1633730400,122117.408600032,104651277.922046865410175951
4787,1633734000,121982.340371951,104768474.913904424391814456
4788,1633737600,120332.507341415,106210068.149740845577596252
4789,1633741200,120613.121426836,105966483.648271574221374125
4790,1633744800,120543.354653979,106030206.593498068914652718
4791,1633748400,120599.019944796,106138197.560819782074318844
4792,1633752000,119800.959916612,106847633.583787999000913689
4793,1633755600,119831.490050293,107262198.399323365163956561
4794,1633759200,120719.682222178,106477365.514346007525381307
4795,1633762800,120553.567184674,106626026.661441200621562374
