,blockNumber,erc20CoinTotalSupply,globalDebt,marketPriceEth,marketPriceUsd,redemptionPrice,timestamp,redemptionPriceActual,redemptionRateActual
281,11937396,31877726.435681514,32224787.59600727,0.0021921053979538367,3.2863987092583304,"{'block': '11937386', 'id': '0x022c6f48bfdeb2bdec73d0cab82e6c266be02bb2086f210a29bf4297a8c79e89-186', 'redemptionRate': '0.999999978657028228361932302', 'value': '3.106891851518861348608928664'}",1614402758,3.1068918515188613,0.9999999786570283
282,11937620,32048500.435681514,32395653.173688915,0.002182214203360022,3.277358401316249,"{'block': '11937386', 'id': '0x022c6f48bfdeb2bdec73d0cab82e6c266be02bb2086f210a29bf4297a8c79e89-186', 'redemptionRate': '0.999999978657028228361932302', 'value': '3.106891851518861348608928664'}",1614405711,3.1068918515188613,0.9999999786570283
283,11937887,32144400.435681514,32491626.224897362,0.002218664331771796,3.332101026671472,"{'block': '11937659', 'id': '0xfeeaa0dbff69b410a92ad8d3ad402127f4b32ec501d64282e2365d4501f08fd7-169', 'redemptionRate': '0.999999978657028228361932302', 'value': '3.106654270777445559270750449'}",1614409319,3.1066542707774456,0.9999999786570283
284,11938232,32104013.185181558,32452228.167320035,0.0022214816018566465,3.3132432755525576,"{'block': '11938200', 'id': '0x63c67c61a58010b8826ad92c99c8fe5f277f6ac3a2f44bf77d4902fb56ff7d78-24', 'redemptionRate': '0.999999967152612558771392639', 'value': '3.106066748598961827790044293'}",1614413875,3.1060667485989617,0.9999999671526125
285,11938487,32095006.8049004,32436242.28134801,0.0022343444461673054,3.3324276488920224,"{'block': '11938459', 'id': '0xa9ed866007a8603894808e6d34bc938b2d0acfcb2caed82716fe4333ef30a7de-118', 'redemptionRate': '0.999999967152612558771392639', 'value': '3.105702434478743742462530434'}",1614417401,3.1057024344787436,0.9999999671526125
286,11938686,32137157.8049004,32478455.929073427,0.002234381993238027,3.2730752571803725,"{'block': '11938459', 'id': '0xa9ed866007a8603894808e6d34bc938b2d0acfcb2caed82716fe4333ef30a7de-118', 'redemptionRate': '0.999999967152612558771392639', 'value': '3.105702434478743742462530434'}",1614420187,3.1057024344787436,0.9999999671526125
287,11938990,32164969.8049004,32506346.440024786,0.002227452695525787,3.2848266758243847,"{'block': '11938728', 'id': '0x05261fb22e62ba296a9cef1e1ba355547fa26d89c63d1a9fbaa14db257e6560d-176', 'redemptionRate': '0.999999967152612558771392639', 'value': '3.105333164983242372736031655'}",1614424117,3.1053331649832425,0.9999999671526125
288,11939355,35160607.54223358,35502032.31440858,0.00222976875746174,3.265139582301525,"{'block': '11939267', 'id': '0x9ffed8be4687978cf8a4db948e6e6fcba707546d6f3e643c3c1edd0e84d239a1-59', 'redemptionRate': '0.999999968604986310905715476', 'value': '3.10461159612051774110012414'}",1614428862,3.1046115961205176,0.9999999686049863
289,11939617,35073848.199187025,35415364.82294144,0.002229330187025849,3.3082041685752603,"{'block': '11939587', 'id': '0x7b0f82a61e42a0c2c5614cf7786af0f5e9481bd9d2ef9236f1e7115ec0cff553-4', 'redemptionRate': '0.999999968604986310905715476', 'value': '3.104202446856557399485214973'}",1614432483,3.1042024468565574,0.9999999686049863
290,11939848,35110348.06729319,35451958.11274168,0.0022292221139472617,3.30804379403264,"{'block': '11939803', 'id': '0xbba86802dae9812277d14dc9313d07d438f342e1328f0f232c08080d5871165c-196', 'redemptionRate': '0.999999968604986310905715476', 'value': '3.103909798843121155194684465'}",1614435565,3.1039097988431212,0.9999999686049863
291,11940064,36000613.58025943,36342300.30157927,0.002230402070582898,3.3211584226115165,"{'block': '11939803', 'id': '0xbba86802dae9812277d14dc9313d07d438f342e1328f0f232c08080d5871165c-196', 'redemptionRate': '0.999999968604986310905715476', 'value': '3.103909798843121155194684465'}",1614438590,3.1039097988431212,0.9999999686049863
292,11940465,36039111.72500652,36380870.12394042,0.002266721435034105,3.3249352691346608,"{'block': '11940350', 'id': '0xc54abf64e692fac46a4c60df7260922c9e294de76b8aff92055207ed190429be-146', 'redemptionRate': '0.99999995977582729914914117', 'value': '3.103117828474413836253995549'}",1614443874,3.1031178284744136,0.9999999597758273
293,11940620,36039111.72500652,36380928.18898874,0.00226018070266094,3.3153410104765917,"{'block': '11940600', 'id': '0xd1fcc1c5839d12d92ec113e7672a917ce8e5156d2ca5686a8e4f200b98d26a0a-241', 'redemptionRate': '0.99999995977582729914914117', 'value': '3.102709318360542359661522701'}",1614446051,3.1027093183605423,0.9999999597758273
294,11940901,36042111.72500652,36384037.91937516,0.0022417210156006283,3.317588763496349,"{'block': '11940859', 'id': '0xa2b30f011c8c5bc0eaba6b5abc5f69d20ac9f17604abe10f1a28f2b03e349a68-209', 'redemptionRate': '0.99999995977582729914914117', 'value': '3.102259308069752588389989917'}",1614449917,3.1022593080697525,0.9999999597758273
295,11941138,38077589.99045712,38419614.307406604,0.002229090973989407,3.327749160347235,"{'block': '11941127', 'id': '0x2696215d027ff924f45bb318fe7014c5fd8ee0719e3f35096d0a675d5ed96fce-286', 'redemptionRate': '0.99999995977582729914914117', 'value': '3.101808364905904661059930712'}",1614453132,3.1018083649059047,0.9999999597758273
296,11941507,38084239.99045712,38425516.697722174,0.002226417654083679,3.3410087931359147,"{'block': '11941422', 'id': '0xefccaafcb94d2e888cd432cd4bbe16725512ba1437591fde618e8e34cfaed12c-65', 'redemptionRate': '0.999999957228473358386231803', 'value': '3.101334528782675230122040619'}",1614457876,3.101334528782675,0.9999999572284733
297,11941663,38194639.99045712,38535987.544234194,0.002216977915550049,3.3453963589408326,"{'block': '11941422', 'id': '0xefccaafcb94d2e888cd432cd4bbe16725512ba1437591fde618e8e34cfaed12c-65', 'redemptionRate': '0.999999957228473358386231803', 'value': '3.101334528782675230122040619'}",1614459921,3.101334528782675,0.9999999572284733
298,11941955,38206839.54956244,38548272.67694785,0.0022156908298678717,3.3379719621094073,"{'block': '11941689', 'id': '0x15c31da28dbeb490a6ecd7c8d938b2b1a90a57604f9a71fe6d25d25db4fe26d7-158', 'redemptionRate': '0.999999957228473358386231803', 'value': '3.100874669437029375991343221'}",1614463774,3.1008746694370295,0.9999999572284733
299,11942487,38214507.01468298,38556034.603449404,0.002213085175075801,3.2411996153372447,"{'block': '11942256', 'id': '0xddc8599d4079badf8334652565faf4f1c65c305ed43f2d6292b2ee6d866f22c4-111', 'redemptionRate': '0.999999957228473358386231803', 'value': '3.099914583077948346062454358'}",1614470274,3.099914583077948,0.9999999572284733
300,11942612,38197499.7703863,38539144.14578195,0.0022204307263607595,3.2519576278472835,"{'block': '11942590', 'id': '0x24b7a83af45baf8d1379bacdac27332be8439e6975c9064a0e5e07a6a5ff3582-74', 'redemptionRate': '0.999999955510949158134905707', 'value': '3.099360850904463420391850935'}",1614471972,3.0993608509044632,0.9999999555109491
301,11942820,37946234.847311534,38287930.5985792,0.0022195113521197058,3.2481496552825146,"{'block': '11942789', 'id': '0x0a3adcd318940d6c5a56bad683ca3379d515d7e5a162b4f656648377e71bd282-81', 'redemptionRate': '0.999999955510949158134905707', 'value': '3.098946939893383479614690169'}",1614475042,3.0989469398933833,0.9999999555109491
302,11943055,37956134.847311534,38297875.55099021,0.002218257389703248,3.25044257828852,"{'block': '11942789', 'id': '0x0a3adcd318940d6c5a56bad683ca3379d515d7e5a162b4f656648377e71bd282-81', 'redemptionRate': '0.999999955510949158134905707', 'value': '3.098946939893383479614690169'}",1614478102,3.0989469398933833,0.9999999555109491
303,11943320,37964934.847311534,38306785.719036475,0.0022173798240305836,3.185329242564411,"{'block': '11943063', 'id': '0x10802514245e8bac202349c680d7dcb356d4708af30d99bb73869238908e73b3-25', 'redemptionRate': '0.999999955510949158134905707', 'value': '3.09845009908925385880330752'}",1614481561,3.098450099089254,0.9999999555109491
304,11943621,37683140.21811437,38025233.63699205,0.00225655541051286,3.1121785792082566,"{'block': '11943335', 'id': '0x8515f51af3c5dbbbc3215c4f0eb231b6a33d36831e81795d18b848efecb2dde8-197', 'redemptionRate': '0.999999955510949158134905707', 'value': '3.097948376245203519119105516'}",1614485310,3.0979483762452036,0.9999999555109491
305,11943878,37614682.242671065,37966951.762608275,0.002267136678478414,3.126771970245694,"{'block': '11943635', 'id': '0x804418445ef22df00dc5da2b16403f1de71efb4df4ab6027bec628f70dbfde02-5', 'redemptionRate': '0.999999959754464806057018329', 'value': '3.097444766818347533579175053'}",1614488811,3.0974447668183474,0.9999999597544648
306,11944237,36500450.935745224,36866079.18762102,0.0023983019211680262,3.243897891100932,"{'block': '11944155', 'id': '0xf96a2f5cc75d5761a0a099316005ba99cf1d3a49f0bb0362d097e2b2a9a69a01-378', 'redemptionRate': '0.999999959754464806057018329', 'value': '3.096558323679481901566280841'}",1614493725,3.096558323679482,0.9999999597544648
307,11944387,36428816.06458464,36794177.47462831,0.0023973585637958135,3.242621923732827,"{'block': '11944155', 'id': '0xf96a2f5cc75d5761a0a099316005ba99cf1d3a49f0bb0362d097e2b2a9a69a01-378', 'redemptionRate': '0.999999959754464806057018329', 'value': '3.096558323679481901566280841'}",1614495610,3.096558323679482,0.9999999597544648
308,11944727,36080216.94365016,36445712.6045016,0.0024071057411565538,3.263838463827825,"{'block': '11944690', 'id': '0xe00dc161c0cd5f69eacbecacf55dfcf56f3c7654a917205f9750b2cd0fa04387-109', 'redemptionRate': '0.999999959754464806057018329', 'value': '3.095653944581332989306201339'}",1614500289,3.095653944581333,0.9999999597544648
309,11944953,35295407.395730965,36375062.96825886,0.0024985687230273663,3.387854784815416,"{'block': '11944933', 'id': '0x8eac5586d6f80927702d84902024f3045fc71f484276364fbcc870d7982fb529-11', 'redemptionRate': '0.999999971320846829575342032', 'value': '3.095314053376586243420014406'}",1614503704,3.0953140533765864,0.9999999713208468
310,11945152,35581628.551578626,36661403.15747204,0.0024087000564026154,3.309600102016931,"{'block': '11944933', 'id': '0x8eac5586d6f80927702d84902024f3045fc71f484276364fbcc870d7982fb529-11', 'redemptionRate': '0.999999971320846829575342032', 'value': '3.095314053376586243420014406'}",1614506695,3.0953140533765864,0.9999999713208468
311,11945495,35659376.85775844,36739293.79507124,0.0023881501548860752,3.282665500388695,"{'block': '11945457', 'id': '0xb994e925c2402496afe20d2754c5e2060568433e85a2a0f94f2e01ca1402bca2-195', 'redemptionRate': '0.999999971320846829575342032', 'value': '3.094679405890020982935606657'}",1614511227,3.094679405890021,0.9999999713208468
312,11945797,35652890.682167694,36732789.513262756,0.002388154266069535,3.247568040027085,"{'block': '11945725', 'id': '0x427a4ddb2bd79e476e0efe0c1878a36accf427ffb30f65a7919d6bc565d29248-143', 'redemptionRate': '0.999999971320846829575342032', 'value': '3.094357427533418231633371257'}",1614515278,3.094357427533418,0.9999999713208468
313,11945994,35648415.682167694,36728378.61682975,0.0023881818322844268,3.247605526365275,"{'block': '11945806', 'id': '0xa41d007e61a6ecb5c00b8fc20fd5f8ca65dcd024d80e4735a52747e2a716c5b8-219', 'redemptionRate': '0.999999973462659291671364955', 'value': '3.094254575466131734770567189'}",1614517599,3.094254575466132,0.9999999734626593
314,11946366,35697752.650081575,36777861.448544726,0.0023976524603972313,3.2522667226418585,"{'block': '11946317', 'id': '0x8158185a2d606f4561d74e3a811a602e827958dd1a6ebcada3b179895b7489d1-16', 'redemptionRate': '0.999999973462659291671364955', 'value': '3.093711690029345730579686125'}",1614522564,3.0937116900293455,0.9999999734626593
315,11946588,34872139.072179504,35952305.8809149,0.0026002497489644597,3.498454019749253,"{'block': '11946568', 'id': '0xe4a4d2d2af73719b24daf9181da185b909fa595969937499e24fb44c2299140b-70', 'redemptionRate': '0.999999973462659291671364955', 'value': '3.093460149280677721764649115'}",1614525288,3.093460149280678,0.9999999734626593
316,11946805,34320970.054611795,35401216.61166597,0.002630794459552388,3.4942017396123877,"{'block': '11946568', 'id': '0xe4a4d2d2af73719b24daf9181da185b909fa595969937499e24fb44c2299140b-70', 'redemptionRate': '0.999999973462659291671364955', 'value': '3.093460149280677721764649115'}",1614528218,3.093460149280678,0.9999999734626593
317,11947253,34845167.98212203,35934622.83310382,0.0025032562847971188,3.3781411458073967,"{'block': '11947099', 'id': '0xf12dbb60a2463ded17fae1c52973e295e59ebaea1ce71cfc11f2b285f560b0b8-18', 'redemptionRate': '0.999999979475285317280166361', 'value': '3.092905432918282739234896393'}",1614534478,3.0929054329182826,0.9999999794752853
318,11947474,34863838.96699754,35953401.76665918,0.0024137375863452185,3.2573357770578686,"{'block': '11947334', 'id': '0xff4511379caba6ee0d7b4b8dac2478420ea1024e79ea862d23a5ee1031fee67c-174', 'redemptionRate': '0.999999979475285317280166361', 'value': '3.092679829664850457072193725'}",1614537588,3.0926798296648506,0.9999999794752853
319,11947625,34656256.677153766,35745869.02103206,0.002415241978800843,3.2761791345641917,"{'block': '11947602', 'id': '0x722d0936acba5a1564f6e702f2bfcd3c57832279d373556cd151e22b1f58abd5-118', 'redemptionRate': '0.999999979475285317280166361', 'value': '3.092450751923589800541709756'}",1614539662,3.09245075192359,0.9999999794752853
320,11947845,34452352.871432595,35542049.33693985,0.002332970799722019,3.1675498273766753,"{'block': '11947602', 'id': '0x722d0936acba5a1564f6e702f2bfcd3c57832279d373556cd151e22b1f58abd5-118', 'redemptionRate': '0.999999979475285317280166361', 'value': '3.092450751923589800541709756'}",1614542619,3.09245075192359,0.9999999794752853
321,11948370,33758454.36968186,34848725.80670534,0.002325091153280018,3.298343453897844,"{'block': '11948147', 'id': '0x0b40f3c3e9d48ceca1f11f74a609adf949d6c956dfc2399ffeed5f8200f2b003-307', 'redemptionRate': '0.999999970246137436643670463', 'value': '3.091955593602039691319648296'}",1614549487,3.0919555936020395,0.9999999702461374
322,11948456,33757453.83187549,34847236.20391107,0.00233515338146983,3.3126175972726846,"{'block': '11948443', 'id': '0xb4ecfaa66ee8a82ed4dfabd8ab1aab46a22e7c3378995ecb2da01f16a2f4e89f-203', 'redemptionRate': '0.999999970246137436643670463', 'value': '3.091625339773492858860330493'}",1614550426,3.091625339773493,0.9999999702461374
323,11948684,33770953.07767116,34860869.169676736,0.0023353208332904715,3.3128551422032038,"{'block': '11948443', 'id': '0xb4ecfaa66ee8a82ed4dfabd8ab1aab46a22e7c3378995ecb2da01f16a2f4e89f-203', 'redemptionRate': '0.999999970246137436643670463', 'value': '3.091625339773492858860330493'}",1614553356,3.091625339773493,0.9999999702461374
324,11949052,33746121.93243385,34836146.8239061,0.0023172082166820845,3.2989593418204235,"{'block': '11948999', 'id': '0x3121b6702cfa5eec0e6735707c65d0ccf60c0da866cf6a590daa004e0da494ac-245', 'redemptionRate': '0.999999970246137436643670463', 'value': '3.0909661335226695477617981'}",1614557911,3.0909661335226697,0.9999999702461374
325,11949247,34113191.60820303,35203258.36494839,0.002252958002190507,3.2587122487383824,"{'block': '11949239', 'id': '0xbf9e522a80190df04584eb4a6531adaf9aeead7c5e0f08fcf7a1d61ef386f9de-241', 'redemptionRate': '0.999999957563730868905904505', 'value': '3.090686287011109460523208029'}",1614560540,3.0906862870111094,0.9999999575637308
326,11949564,34387619.29535881,35477471.17874692,0.002245149849235741,3.239313618817344,"{'block': '11949289', 'id': '0xa47fabe82f8a9a92a6a81858d3e9a22e7bdcb3274dfc198f6c2f02b867a87947-75', 'redemptionRate': '0.999999957563730868905904505', 'value': '3.090610347926487776856327292'}",1614564554,3.090610347926488,0.9999999575637308
327,11949861,33887473.59673479,34977640.84341498,0.0022362995091558323,3.226544303147046,"{'block': '11949837', 'id': '0xc109931f1b3a1f2b3bd64fb41bc7c95d0f44adba0e59d73e4c526766c63c8ff4-161', 'redemptionRate': '0.999999957563730868905904505', 'value': '3.089667888033579997981230062'}",1614568586,3.08966788803358,0.9999999575637308
328,11950095,33870898.907344416,34961205.37260262,0.002238601272859744,3.223104533644367,"{'block': '11950085', 'id': '0xce8d8bf933ee1a918b4b8ecd444320fd1f07ccf990f149d50b6388e8064d9b6d-88', 'redemptionRate': '0.999999957563730868905904505', 'value': '3.089196831413292886911848287'}",1614571898,3.0891968314132927,0.9999999575637308
329,11950359,33871898.907344416,34962222.08004321,0.0022369148678476093,3.23095509682173,"{'block': '11950332', 'id': '0x4dfbf47f71f0b1ff5bc42ca782561aab85ffecdc855621d8c1c545b2e4a70bb8-243', 'redemptionRate': '0.999999957563730868905904505', 'value': '3.088788500620592558662358288'}",1614575317,3.0887885006205926,0.9999999575637308
330,11950633,33849597.2668378,34939998.44329641,0.0022396917574547467,3.2349659806324875,"{'block': '11950590', 'id': '0xbd8b7f7282dd17023bcf34ad9ea6a316b88818fc6dfb86d5cf06c4509a654c98-219', 'redemptionRate': '0.999999959762645195018289076', 'value': '3.088330771395823479443923461'}",1614579126,3.0883307713958237,0.9999999597626452
331,11950993,33960046.281204,35050591.93828599,0.0022495478928379197,3.222331629000679,"{'block': '11950901', 'id': '0x504baf144b1e8cbabd32c7da90e3b8e6e3a7d3a9c8e782586cc629a968ba2102-88', 'redemptionRate': '0.999999959762645195018289076', 'value': '3.087828403756075815811699962'}",1614583702,3.0878284037560757,0.9999999597626452
332,11951148,33973046.281204,35063657.76009763,0.0022462968150500644,3.217674670676964,"{'block': '11950901', 'id': '0x504baf144b1e8cbabd32c7da90e3b8e6e3a7d3a9c8e782586cc629a968ba2102-88', 'redemptionRate': '0.999999959762645195018289076', 'value': '3.087828403756075815811699962'}",1614585790,3.0878284037560757,0.9999999597626452
333,11951440,33963915.0591165,35054608.60464607,0.0022295271362349437,3.224608298282603,"{'block': '11951203', 'id': '0xf20e386f044ebf12f30885203bb1dcb4d21844af3572f4939f65407f69eb7c52-185', 'redemptionRate': '0.999999959762645195018289076', 'value': '3.087347484752891431797661226'}",1614589616,3.0873474847528914,0.9999999597626452
334,11951785,34357057.0591165,35447816.09306025,0.0021980159510910815,3.3319720482486614,"{'block': '11951694', 'id': '0x32cefeb5e1c83a5be9be5f76f67e5c8c7281663ca3511416d2830ba57fe1cc97-71', 'redemptionRate': '0.999999957709948800739369863', 'value': '3.08647003353811814500718505'}",1614594568,3.0864700335381183,0.9999999577099488
335,11952093,34612057.0591165,35702925.92339442,0.0021721400538314123,3.292746779501283,"{'block': '11951988', 'id': '0x996ebfb02bb198d2726c9ef21471e4e3be9e8e5a4c2557771bb8dbe6fc8a0276-78', 'redemptionRate': '0.999999957709948800739369863', 'value': '3.085996648493338494955247645'}",1614598465,3.0859966484933383,0.9999999577099488
336,11952211,34731857.0591165,35822786.957424685,0.0021694050911696262,3.297138419292925,"{'block': '11951988', 'id': '0x996ebfb02bb198d2726c9ef21471e4e3be9e8e5a4c2557771bb8dbe6fc8a0276-78', 'redemptionRate': '0.999999957709948800739369863', 'value': '3.085996648493338494955247645'}",1614600166,3.0859966484933383,0.9999999577099488
337,11952479,34847157.014073715,35938150.24362213,0.0021542423254268194,3.2856078517725913,"{'block': '11952250', 'id': '0x3f54358a2ae3b003a943d8eb9ea9f69b41940a2fce1beb7cc0168fb8d5662fdf-288', 'redemptionRate': '0.999999957709948800739369863', 'value': '3.085530382356584871486329913'}",1614603756,3.085530382356585,0.9999999577099488
338,11952717,34854405.87418744,35945465.23995967,0.002152472665512804,3.304002492108844,"{'block': '11952590', 'id': '0x3eae7df22de02252dd2fe04bdabc49a14dd1cdf521e921c489fd76ee365c18f0-205', 'redemptionRate': '0.999999958763130184997628864', 'value': '3.084905672697793906317630367'}",1614607247,3.084905672697794,0.9999999587631302
339,11953045,34873605.74117828,35964764.62628387,0.00214740405248928,3.30221352979644,"{'block': '11952772', 'id': '0xbcc3f6183f32a71f232cfc5f73870c164366a3aa636ff92dd10def81a578b91c-211', 'redemptionRate': '0.999999958763130184997628864', 'value': '3.084596944971984700126889264'}",1614611023,3.0845969449719846,0.9999999587631302
340,11953355,35302731.17384143,36393985.364068374,0.002116150746182714,3.284519896165114,"{'block': '11953324', 'id': '0xcc3152e516228d3d195c71b507f0f91043bfbff4a7bfc8a8b5d65c5cecfe48fa-33', 'redemptionRate': '0.999999958763130184997628864', 'value': '3.08368328179708055742329108'}",1614615388,3.0836832817970805,0.9999999587631302
341,11953634,35436031.17384143,36527362.44876187,0.002111210443652929,3.2734410108086816,"{'block': '11953594', 'id': '0x84e828ca9e6e63fe7efc2d19e256fc89a4377f70d8b6b7acbc69a5c46e6a929e-256', 'redemptionRate': '0.999999958763130184997628864', 'value': '3.083217397445736370151123097'}",1614619266,3.083217397445736,0.9999999587631302
342,11953808,35399829.444661096,36491222.30185411,0.002112651161682568,3.2510648437438396,"{'block': '11953708', 'id': '0x29890fad0704a81eaf15564140a800693b2061b35bdd1d17f0c1c07ae3f206e3-195', 'redemptionRate': '0.999999957362880524679904836', 'value': '3.082997703487605209179029161'}",1614621818,3.0829977034876053,0.9999999573628805
343,11954100,32440685.23514413,33532141.24826885,0.0021192943116469095,3.2264428425643827,"{'block': '11953839', 'id': '0x9af14bd3e22493d6be5759c5454953faa6fa44ddd39e64415de5d6b12460c2c1-154', 'redemptionRate': '0.999999957362880524679904836', 'value': '3.082749667043621244954869075'}",1614625700,3.0827496670436214,0.9999999573628805
344,11954424,32401680.20098143,33493212.34122535,0.0021190986449914338,3.2247604480075007,"{'block': '11954402', 'id': '0xa9a9b5b4897250da9d0aa3ccbc120aa909d375fb7b6ec192a91abb3890d78a27-120', 'redemptionRate': '0.999999957362880524679904836', 'value': '3.081814353550270557097760155'}",1614629719,3.0818143535502704,0.9999999573628805
345,11954687,32449809.919192947,33541417.275277223,0.002107859971458926,3.189855003657841,"{'block': '11954645', 'id': '0xb4dac49f719904de1bf93c32fcfb1eb0328121825d6998c2c76559cfe630871a-106', 'redemptionRate': '0.999999957362880524679904836', 'value': '3.081392063882956335903502826'}",1614633054,3.0813920638829564,0.9999999573628805
346,11954919,32515518.819192946,33607216.8472093,0.002101273145848248,3.206168787031277,"{'block': '11954913', 'id': '0xcf106772788e13c7b6d3e947067cf2ae84294aed5ac016f340670b643d0703e1-158', 'redemptionRate': '0.999999959807599690945298134', 'value': '3.080951253988590780482413624'}",1614636056,3.080951253988591,0.9999999598075997
347,11955284,32535918.819192946,33627705.816492066,0.0020875379741791726,3.231021205425119,"{'block': '11955215', 'id': '0x4c2fdc08fa9bd9691e038210f45cbc2987b5b39508ef45991a18505d8f0e8537-12', 'redemptionRate': '0.999999959807599690945298134', 'value': '3.080431084593640654952953214'}",1614641220,3.0804310845936405,0.9999999598075997
348,11955458,32514066.416532822,33605923.76687568,0.0020845680688424107,3.226424485633731,"{'block': '11955215', 'id': '0x4c2fdc08fa9bd9691e038210f45cbc2987b5b39508ef45991a18505d8f0e8537-12', 'redemptionRate': '0.999999959807599690945298134', 'value': '3.080431084593640654952953214'}",1614643578,3.0804310845936405,0.9999999598075997
349,11955717,32405559.883502584,33497463.737947583,0.002077442803618153,3.282255980693858,"{'block': '11955480', 'id': '0x675d13146960c223510645d6656358618bf781f441880796ffdb9f503a68a185-200', 'redemptionRate': '0.999999959807599690945298134', 'value': '3.079985401119625960599427164'}",1614646963,3.079985401119626,0.9999999598075997
350,11956042,32459359.883502584,33551361.21188878,0.0020669105688784313,3.237774067936685,"{'block': '11956023', 'id': '0xd57918327ef2f771df9a0ec2c2ab34ce6616fb4bd3ba4367449ba9fe93de9653-242', 'redemptionRate': '0.999999956531341004102456962', 'value': '3.079087876918473155011371485'}",1614651240,3.0790878769184733,0.999999956531341
351,11956247,32460359.883502584,33552404.279245775,0.00206688849681618,3.2377394924926097,"{'block': '11956023', 'id': '0xd57918327ef2f771df9a0ec2c2ab34ce6616fb4bd3ba4367449ba9fe93de9653-242', 'redemptionRate': '0.999999956531341004102456962', 'value': '3.079087876918473155011371485'}",1614654193,3.0790878769184733,0.999999956531341
352,11956568,32783480.327811643,33875628.01735975,0.00214357593322494,3.3574103903392554,"{'block': '11956560', 'id': '0x1b3aa85b7e3721becc25c003a066f2b47678d4f8153d2e0d21c89bf058207d8f-90', 'redemptionRate': '0.999999956531341004102456962', 'value': '3.078117795885777234131716696'}",1614658328,3.078117795885777,0.999999956531341
353,11956968,32807440.327811643,33899678.600098535,0.002132759255600198,3.3480694622188585,"{'block': '11956817', 'id': '0xfcddf6f2737fc8f4bb742b72e35937f299e43aa23932cb7803481a4f38eb4510-232', 'redemptionRate': '0.999999956531341004102456962', 'value': '3.077643104217289794421084811'}",1614663360,3.0776431042172896,0.999999956531341
354,11957095,32798217.640588284,33890490.03626546,0.0021289086425666285,3.310848883817924,"{'block': '11956817', 'id': '0xfcddf6f2737fc8f4bb742b72e35937f299e43aa23932cb7803481a4f38eb4510-232', 'redemptionRate': '0.999999956531341004102456962', 'value': '3.077643104217289794421084811'}",1614665293,3.0776431042172896,0.999999956531341
355,11957414,32802616.878832515,33894952.42453646,0.0021281249622405562,3.280822282631994,"{'block': '11957376', 'id': '0x520fc3cff91d118f31d9557a06653353c0d590be0773bf1054123e3b697323b4-327', 'redemptionRate': '0.999999959052700824128533033', 'value': '3.076696333008524647092226253'}",1614669489,3.076696333008525,0.9999999590527008
356,11957639,32802816.878832515,33895251.07042562,0.002128704302974216,3.281715422847889,"{'block': '11957376', 'id': '0x520fc3cff91d118f31d9557a06653353c0d590be0773bf1054123e3b697323b4-327', 'redemptionRate': '0.999999959052700824128533033', 'value': '3.076696333008524647092226253'}",1614672477,3.076696333008525,0.9999999590527008
357,11957931,32797338.876822345,33889796.5947651,0.0021290124251813975,3.32538083583978,"{'block': '11957930', 'id': '0xf6e3b57d407cbd347ede5fe4d76d2b7fc8da134bbdfe75aeab9358d65c737327-287', 'redemptionRate': '0.999999959052700824128533033', 'value': '3.075789393371157433518941445'}",1614676230,3.0757893933711573,0.9999999590527008
358,11958236,32869562.876822345,33962145.367588945,0.0021140271752110953,3.316036026723323,"{'block': '11958204', 'id': '0x28c0d422d9fc2fda74509d7aee7acf4d7e73594b86a80bed0021bf4396f9d771-108', 'redemptionRate': '0.999999959052700824128533033', 'value': '3.075327334881294721772533321'}",1614680271,3.075327334881295,0.9999999590527008
359,11958502,32869562.876822345,33962145.367588945,0.002113032982312856,3.2984001460979164,"{'block': '11958484', 'id': '0xc0ccfbd046f3bee5dd7472d75c568e5e279f5ceced80e0b5ffe2222b3e9ec275-258', 'redemptionRate': '0.999999958827795377561746922', 'value': '3.074867479248395077174028295'}",1614683881,3.074867479248395,0.9999999588277954
360,11958808,32899795.363838647,33992512.21525542,0.0021094042468742455,3.3087904076044725,"{'block': '11958736', 'id': '0x5942e412fbd105e1784603c386bb3abe0b60c96ba7b16a09e47bcfa96535da4c-268', 'redemptionRate': '0.999999958827795377561746922', 'value': '3.074430490293836555873228153'}",1614688078,3.0744304902938366,0.9999999588277954
361,11959021,32917595.19123275,34010385.53013387,0.0021065988294513152,3.302367463838404,"{'block': '11958976', 'id': '0x974ef9d4401263e30bed0afb55384d48553efc472bb96c7f77dce7bd96dc84d6-81', 'redemptionRate': '0.999999958827795377561746922', 'value': '3.073975591535656640169698416'}",1614691191,3.073975591535657,0.9999999588277954
362,11959353,33096994.69187292,34189875.85223936,0.0021015118035038654,3.3348237880803198,"{'block': '11959281', 'id': '0x25ae5eb58408375335ade8911f07085cd9f01669fb5cd224c869765f38335a33-237', 'redemptionRate': '0.999999958827795377561746922', 'value': '3.073492287900711504447827997'}",1614695300,3.0734922879007116,0.9999999588277954
363,11959689,33106494.69187292,34199480.27656485,0.0020994499741235247,3.331551935096645,"{'block': '11959545', 'id': '0xf18794a11c34dcd9ddd71bfe14d3131decce4dd7c5106e3f99ce45e6e82e0a11-292', 'redemptionRate': '0.999999952764710407405931071', 'value': '3.073020242468038644823711778'}",1614699698,3.0730202424680386,0.9999999527647104
